time,close,MACD_short,MACD_long,MACD,MACD_signal,MACD_sign,DPR,buying_,buying_profit
2021-07-23,38098000.0,37626575.033488415,38794882.50624769,-1168307.4727592766,-1331263.2600349747,매수,1.0017880620562714,True,1.0017880620562714
2021-07-24,39507000.0,38002660.02679073,38847631.95764839,-844971.9308576584,-1234004.9941995114,매수,1.0369835686912698,True,1.0369835686912698
2021-07-25,39827000.0,38367528.021432586,38920177.74801086,-552649.7265782729,-1097733.9406752638,매수,1.0080998304098008,True,1.0080998304098008
2021-07-26,44635000.0,39621022.41714607,39343497.96586968,277524.45127639174,-822682.2622849325,매수,1.1207221231827655,True,1.1207221231827655
2021-07-27,43995000.0,40495817.93371686,39688053.710571215,807764.2231456488,-496592.96519881627,매수,0.9856614764198499,True,0.9856614764198499
2021-07-28,45647000.0,41526054.34697349,40129457.185049936,1396597.1619235575,-117954.93977434142,매수,1.0375497215592682,True,1.0375497215592682
2021-07-29,46041000.0,42429043.4775788,40567349.28733247,1861694.1902463287,277974.8862297927,매수,1.0086314544219774,True,1.0086314544219774
2021-07-30,45227000.0,42988634.78206304,40912508.62997387,2076126.1520891637,637605.139401667,매수,0.982320105992485,True,0.982320105992485
2021-07-31,47860000.0,43962907.82565043,41427137.66257978,2535770.163070649,1017238.1441354636,매수,1.0582174364870542,True,1.0582174364870542
2021-08-01,47822000.0,44734726.26052035,41900831.20504997,2833895.055470377,1380569.5264024467,매수,0.999206017551191,True,0.999206017551191
2021-08-02,45932000.0,44974181.00841628,42199436.32198159,2774744.6864346936,1659404.5584088962,매수,0.9604784408849484,True,0.9604784408849484
2021-08-03,44809000.0,44941144.80673303,42392737.34776106,2548407.45897197,1837205.138521511,매수,0.975550814247148,True,0.975550814247148
2021-08-04,45353000.0,45023515.84538642,42612016.07596884,2411499.769417584,1952064.0647007257,매수,1.0121404182195541,True,1.0121404182195541
2021-08-05,45243000.0,45067412.676309146,42806903.78493025,2260508.8913788944,2013753.0300363596,매수,0.9975745816153286,True,0.9975745816153286
2021-08-06,47232000.0,45500330.14104732,43134688.706701815,2365641.434345506,2084130.7108981893,매수,1.0439626019494728,True,1.0439626019494728
2021-08-07,50027000.0,46405664.11283786,43645230.30843034,2760433.804407522,2219391.329600056,매수,1.059175982384824,True,1.059175982384824
2021-08-08,50657000.0,47255931.29027029,44164620.678982615,3091310.611287676,2393775.18593758,매수,1.012593199672177,True,1.012593199672177
2021-08-09,52366000.0,48277945.032216236,44772130.283257626,3505814.74895861,2616183.0985417864,매수,1.0337366997650868,True,1.0337366997650868
2021-08-10,52359000.0,49094156.025772996,45334120.654008605,3760035.3717643917,2844953.5531863077,매수,0.9998663254783638,True,0.9998663254783638
2021-08-11,53220000.0,49919324.820618406,45918259.88538258,4001064.935235828,3076175.829596212,매수,1.0164441643270499,True,1.0164441643270499
2021-08-12,51612000.0,50257859.85649473,46340018.42613621,3917841.4303585216,3244508.9497486744,매수,0.9697857948139798,True,0.9697857948139798
2021-08-13,53955000.0,50997287.88519579,46904091.1523325,4093196.732863292,3414246.506371598,매수,1.0453964194373402,True,1.0453964194373402
2021-08-14,54570000.0,51711830.30815664,47471936.268025495,4239894.040131144,3579376.0131235076,매수,1.0113983875451766,True,1.0113983875451766
2021-08-15,53700000.0,52109464.24652532,47933274.33418095,4176189.9123443663,3698738.79296768,매수,0.9840571742715778,True,0.9840571742715778
2021-08-16,53763000.0,52440171.39722026,48365105.87532659,4075065.5218936726,3774004.138752879,매수,1.001173184357542,True,1.001173184357542
2021-08-17,53749000.0,52701937.117776215,48763912.85637013,3938024.2614060864,3806808.163283521,매수,0.9997395978647025,True,0.9997395978647025
2021-08-18,53212000.0,52803949.69422098,49093400.79970199,3710548.894518994,3787556.309530616,매도,0.9900091164486781,True,0.9900091164486781
2021-08-19,53514000.0,52945959.75537679,49420852.59854338,3525107.1568334103,3735066.4789911746,매도,1.005675411561302,False,1.0
2021-08-20,56822000.0,53721167.80430145,49969085.749044836,3752082.0552566126,3738469.594244262,매수,1.0618155996561647,False,1.0
2021-08-21,57532000.0,54483334.24344117,50529301.628619105,3954032.6148220673,3781582.198359823,매수,1.0124951603252261,True,1.0124951603252261
2021-08-22,56777000.0,54942067.39475295,50992094.10755923,3949973.287193723,3815260.416126603,매수,0.9868768685253424,True,0.9868768685253424
2021-08-23,57995000.0,55552653.91580237,51510827.884620056,4041826.0311823115,3860573.539137745,매수,1.0214523486623104,True,1.0214523486623104
2021-08-24,56951000.0,55832323.132641904,51913803.602085635,3918519.530556269,3872162.7374214497,매수,0.9819984481420813,True,0.9819984481420813
2021-08-25,56364000.0,55938658.50611352,52243447.783659086,3695210.722454436,3836772.3344280473,매도,0.9896928938912398,True,0.9896928938912398
2021-08-26,55068000.0,55764526.80489082,52452673.87607987,3311852.9288109466,3731788.4533046274,매도,0.9770065999574197,False,1.0
2021-08-27,56566000.0,55924821.44391267,52757364.70320423,3167456.7407084405,3618922.1107853903,매도,1.0272027311687368,False,1.0
2021-08-28,56988000.0,56137457.15513014,53070745.09854054,3066712.0565896034,3508480.0999462334,매도,1.0074603118481067,False,1.0
2021-08-29,56792000.0,56268365.724104114,53346393.612187654,2921972.11191646,3391178.502340279,매도,0.9965606794412859,False,1.0
2021-08-30,56353000.0,56285292.57928329,53569105.19828638,2716187.3809969127,3256180.278071606,매도,0.9922700380335259,False,1.0
2021-08-31,55324000.0,56093034.063426636,53699097.40680235,2393936.6566242874,3083731.5537821427,매도,0.9817401025677426,False,1.0
2021-09-01,55345000.0,55943427.25074131,53821016.11826204,2122411.132479273,2891467.469521569,매도,1.0003795820981853,False,1.0
2021-09-02,57640000.0,56282741.80059305,54103903.815037034,2178837.985556014,2748941.5727284583,매도,1.0414671605384407,False,1.0
2021-09-03,58778000.0,56781793.440474436,54450133.16414681,2331660.276327625,2665485.3134482917,매도,1.0197432338653714,False,1.0
2021-09-04,57825000.0,56990434.75237956,54700123.30152351,2290311.4508560523,2590450.540929844,매도,0.9837864507128518,False,1.0
2021-09-05,57970000.0,57186347.80190365,54942336.39154436,2244011.410359293,2521162.714815734,매도,1.0025075659316904,False,1.0
2021-09-06,59557000.0,57660478.24152293,55284163.327130675,2376314.9143922552,2492193.1547310385,매도,1.027376229084009,False,1.0
2021-09-07,58200000.0,57768382.59321835,55500151.229776375,2268231.363441974,2447400.7964732256,매도,0.9772151048575315,False,1.0
2021-09-08,54722000.0,57159106.07457468,55442510.39770593,1716595.6768687516,2301239.772552331,매도,0.9402405498281787,False,1.0
2021-09-09,55992000.0,56925684.85965974,55483213.33136295,1442471.528296791,2129486.123701223,매도,1.023208216073974,False,1.0
2021-09-10,55096000.0,56559747.88772779,55454530.86227278,1105217.025455013,1924632.304051981,매도,0.983997713959137,False,1.0
2021-09-11,55028000.0,56253398.310182236,55422935.983483575,830462.3266986609,1705798.308581317,매도,0.9987657906200087,False,1.0
2021-09-12,55179000.0,56038518.64814579,55404866.65131949,633651.9968262985,1491369.0462303136,매도,1.0027440575706912,False,1.0
2021-09-13,53946000.0,55620014.91851663,55296802.4546254,323212.4638912305,1257737.7297624971,매도,0.9776545424889904,False,1.0
2021-09-14,55987000.0,55693411.934813306,55347928.198858656,345483.73595464975,1075286.9310009277,매도,1.0378341304267231,False,1.0
2021-09-15,57207000.0,55996129.54785065,55485637.22149324,510492.3263574168,962328.0100722255,매도,1.021790772857985,False,1.0
2021-09-16,56946000.0,56186103.63828053,55593812.24236181,592291.3959187269,888320.6872415259,매도,0.9954376212701243,False,1.0
2021-09-17,57439000.0,56436682.91062443,55730492.81728063,706190.0933438018,851894.568461981,매도,1.0086573244828434,False,1.0
2021-09-18,58462000.0,56841746.328499556,55932826.683049604,908919.6454499513,863299.5838595751,매수,1.0178101986455197,False,1.0
2021-09-19,57840000.0,57041397.06279964,56074098.78084868,967298.2819509581,884099.3234778519,매수,0.9893606103109712,True,0.9893606103109712
2021-09-20,54772000.0,56587517.65023971,55977647.019148074,609870.6310916394,829253.5850006094,매도,0.9469571230982019,True,0.9469571230982019
2021-09-21,51878000.0,55645614.120191775,55673969.46171859,-28355.341526813805,657731.7996951248,매도,0.9471627839041846,False,1.0
2021-09-22,52040000.0,54924491.29615342,55404786.538254425,-480295.2421010062,430126.3913358986,매도,1.0031227109757508,False,1.0
2021-09-23,53513000.0,54642193.03692274,55264654.2019072,-622461.1649844646,219608.88007182593,매도,1.028305149884704,False,1.0
2021-09-24,52200000.0,54153754.4295382,55037642.77927337,-883888.3497351706,-1090.5658895734468,매도,0.9754639059667745,False,1.0
2021-09-25,51790000.0,53681003.54363056,54797076.64721009,-1116073.1035795286,-224087.07342756455,매도,0.9921455938697318,False,1.0
2021-09-26,52897000.0,53524202.834904455,54656330.228754535,-1132127.3938500807,-405695.13751206786,매도,1.0213747827765978,False,1.0
2021-09-27,52516000.0,53322562.26792357,54497787.248696916,-1175224.9807733446,-559601.1061643234,매도,0.9927973230996087,False,1.0
2021-09-28,50992000.0,52856449.81433886,54238099.304121695,-1381649.4897828326,-724010.7828880253,매도,0.9709802726788026,False,1.0
2021-09-29,51344000.0,52553959.8514711,54023721.57771671,-1469761.726245612,-873160.9715595427,매도,1.0069030436146846,False,1.0
2021-09-30,52636000.0,52570367.88117688,53920927.38669758,-1350559.5055207014,-968640.6783517746,매도,1.025163602368339,False,1.0
2021-10-01,57080000.0,53472294.30494151,54154932.76562333,-682638.4606818184,-911440.2348177835,매수,1.0844289079717304,False,1.0
2021-10-02,58560000.0,54489835.44395322,54481234.04245376,8601.401499465108,-727431.9075543337,매수,1.0259285213735108,True,1.0259285213735108
2021-10-03,58137000.0,55219268.35516259,54752031.52095184,467236.83421075344,-488498.15920131624,매수,0.9927766393442623,True,0.9927766393442623
2021-10-04,57773000.0,55730014.68413008,54975806.96396773,754207.720162347,-239956.98332858356,매수,0.993738927017218,True,0.993738927017218
2021-10-05,60443000.0,56672611.74730408,55380784.22610289,1291827.5212011933,66399.9175773719,매수,1.0462153601163173,True,1.0462153601163173
2021-10-06,65898000.0,58517689.397843264,56159837.24675998,2357852.151083283,524690.3642785543,매수,1.0902503184818755,True,1.0902503184818755
2021-10-07,65767000.0,59967551.51827461,56871478.93249678,3096072.585777834,1038966.8085784104,매수,0.9980120792740296,True,0.9980120792740296
2021-10-08,66543000.0,61282641.214619696,57587887.90075044,3694753.313869253,1570124.1096365792,매수,1.0117992306171788,True,1.0117992306171788
2021-10-09,67153000.0,62456712.97169576,58296414.723183066,4160298.2485126927,2088158.9374118024,매수,1.0091670047938928,True,1.0091670047938928
2021-10-10,67395000.0,63444370.37735661,58970384.003181554,4473986.374175057,2565324.424764454,매수,1.0036037109287745,True,1.0036037109287745
2021-10-11,70604000.0,64876296.30188529,59832133.336556576,5044162.965328716,3061092.1328773065,매수,1.0476148082201944,True,1.0476148082201944
2021-10-12,69708000.0,65842637.04150824,60563679.01554817,5278958.025960073,3504665.31149386,매수,0.9873095008781372,True,0.9873095008781372
2021-10-13,68523000.0,66378709.633206606,61153258.34789247,5225451.285314135,3848822.5062579154,매수,0.9830005164400069,True,0.9830005164400069
2021-10-14,69638000.0,67030567.70656528,61781757.72969064,5248809.976874642,4128820.000381261,매수,1.0162719087021876,True,1.0162719087021876
2021-10-15,73679000.0,68360254.16525224,62663034.93510723,5697219.230145007,4442499.84633401,매수,1.058028662511847,True,1.058028662511847
2021-10-16,74339000.0,69556003.3322018,63527921.23639985,6028082.095801942,4759616.296227597,매수,1.0089577762998956,True,1.0089577762998956
2021-10-17,74727000.0,70590202.66576144,64357482.626464404,6232720.039297037,5054237.044841485,매수,1.0052193330553276,True,1.0052193330553276
2021-10-18,76297000.0,71731562.13260916,65241891.32096646,6489670.811642699,5341323.798201729,매수,1.0210098090382325,True,1.0210098090382325
2021-10-19,76498000.0,72684849.70608734,66075677.149188004,6609172.5568993315,5594893.54994125,매수,1.0026344417211686,True,1.0026344417211686
2021-10-20,80907000.0,74329279.76486987,67174293.65683244,7154986.108037427,5906912.061560486,매수,1.0576354937383985,True,1.0576354937383985
2021-10-21,77615000.0,74986423.81189589,67947679.31199719,7038744.499898702,6133278.54922813,매수,0.9593113080450394,True,0.9593113080450394
2021-10-22,75127000.0,75014539.04951672,68479480.84451525,6535058.205001473,6213634.480382799,매수,0.967944340655801,True,0.967944340655801
2021-10-23,74627000.0,74937031.23961338,68934852.63386862,6002178.605744764,6171343.305455193,매도,0.9933446031386851,True,0.9933446031386851
2021-10-24,73865000.0,74722624.99169071,69300048.73510675,5422576.256583959,6021589.895680946,매도,0.9897892183794069,False,1.0
2021-10-25,76683000.0,75114699.99335258,69846934.01404767,5267765.97930491,5870825.11240574,매도,1.038150680295133,False,1.0
2021-10-26,74788000.0,75049359.99468206,70212938.90193312,4836421.09274894,5663944.3084743805,매도,0.9752878734530469,False,1.0
2021-10-27,72304000.0,74500287.99574564,70367832.31661929,4132455.679126352,5357646.582604775,매도,0.966786115419586,False,1.0
2021-10-28,74083000.0,74416830.39659652,70643029.92281958,3773800.4737769365,5040877.360839208,매도,1.0246044478867007,False,1.0
2021-10-29,73710000.0,74275464.31727722,70870212.8915179,3405251.4257593155,4713752.173823229,매도,0.9949651067046421,False,1.0
2021-10-30,73456000.0,74111571.45382178,71061752.67734568,3049818.7764761,4380965.494353803,매도,0.9965540632207299,False,1.0
2021-10-31,72129000.0,73715057.16305743,71140808.03458479,2574249.128472641,4019622.2211775705,매도,0.9819347636680462,False,1.0
2021-11-01,73073000.0,73586645.73044595,71283933.36536543,2302712.3650805205,3676240.2499581603,매도,1.0130876623826754,False,1.0
2021-11-02,74543000.0,73777916.58435677,71525345.70868598,2252570.8756707907,3391506.3751006867,매도,1.020116869431938,False,1.0
2021-11-03,72950000.0,73612333.26748542,71630875.6561965,1981457.61128892,3109496.6223383336,매도,0.9786297841514294,False,1.0
2021-11-04,74079000.0,73705666.61398834,71812218.20019116,1893448.4137971848,2866286.980630104,매도,1.0154763536668951,False,1.0
2021-11-05,74223000.0,73809133.29119067,71990794.62981501,1818338.6613756567,2656697.316779215,매도,1.0019438707325963,False,1.0
2021-11-06,74029000.0,73853106.63295254,72141772.80539083,1711333.8275617063,2467624.618935713,매도,0.9973862549344543,False,1.0
2021-11-07,74914000.0,74065285.30636203,72347122.96796276,1718162.3383992761,2317732.162828426,매도,1.0119547744802713,False,1.0
2021-11-08,79217000.0,75095628.24508964,72856002.74813265,2239625.496956989,2302110.8296541385,매도,1.0574391969458312,False,1.0
2021-11-09,80611000.0,76198702.5960717,73430446.98903155,2768255.607040152,2395339.7851313413,매수,1.017597232917177,False,1.0
2021-11-10,81806000.0,77320162.07685737,74050858.32319722,3269303.7536601573,2570132.5788371046,매수,1.0148242795648237,True,1.0148242795648237
2021-11-11,79080000.0,77672129.6614859,74423387.33630475,3248742.3251811415,2705854.5281059123,매수,0.9666772608366134,True,0.9666772608366134
2021-11-12,77546000.0,77646903.72918873,74654691.9780663,2992211.75112243,2763125.972709216,매수,0.9806019221041983,True,0.9806019221041983
2021-11-13,78668000.0,77851122.98335098,74951974.05377264,2899148.929578334,2790330.56408304,매수,1.0144688314032961,True,1.0144688314032961
2021-11-14,78178000.0,77916498.38668078,75190938.93868399,2725559.447996795,2777376.3408657913,매도,0.9937712920119998,True,0.9937712920119998
2021-11-15,78363000.0,78005798.70934463,75425906.42471251,2579892.2846321166,2737879.5296190567,매도,1.0023663946378776,False,1.0
2021-11-16,75018000.0,77408238.9674757,75395691.13399245,2012547.833483249,2592813.1903918954,매도,0.9573140385130737,False,1.0
2021-11-17,73062000.0,76538991.17398056,75222825.12406386,1316166.0499166995,2337483.7622968564,매도,0.9739262576981524,False,1.0
2021-11-18,73157000.0,75862592.93918446,75069801.04079723,792791.8983872235,2028545.3895149298,매도,1.0013002655279077,False,1.0
2021-11-19,71986000.0,75087274.35134757,74841371.33406785,245903.01727971435,1672016.9150678867,매도,0.9839933294148202,False,1.0
2021-11-20,72297000.0,74529219.48107806,74652899.38339336,-123679.90231530368,1312877.5515912487,매도,1.0043202844997638,False,1.0
2021-11-21,72992000.0,74221775.58486246,74529869.79943661,-308094.2145741582,988683.1983581673,매도,1.0096131236427515,False,1.0
2021-11-22,72416000.0,73860620.46788996,74373286.85132821,-512666.38343824446,688413.281998885,매도,0.9921087242437527,False,1.0
2021-11-23,71500000.0,73388496.37431197,74160450.78826436,-771954.4139523953,396339.7428086289,매도,0.9873508616880248,False,1.0
2021-11-24,70275000.0,72765797.09944957,73872639.61876017,-1106842.5193105936,95703.29038478433,매도,0.9828671328671329,False,1.0
2021-11-25,73152000.0,72843037.67955966,73819258.90625888,-976221.2266992182,-118681.61303201625,매도,1.0409391675560298,False,1.0
2021-11-26,70141000.0,72302630.14364773,73546795.2835705,-1244165.1399227679,-343778.31841016666,매도,0.9588391294838146,False,1.0
2021-11-27,69575000.0,71757104.11491819,73252588.22552569,-1495484.1106075048,-574119.4768496344,매도,0.991930539912462,False,1.0
2021-11-28,69577000.0,71321083.29193455,72980322.43104012,-1659239.1391055733,-791143.4093008223,매도,1.0000287459575996,False,1.0
2021-11-29,71585000.0,71373866.63354765,72876965.21392527,-1503098.5803776234,-933534.4435161827,매도,1.0288601118185607,False,1.0
2021-11-30,72368000.0,71572693.30683812,72839264.08696759,-1266570.7801294625,-1000141.7108388386,매도,1.0109380456799608,False,1.0
2021-12-01,71913000.0,71640754.6454705,72770651.93237697,-1129897.286906466,-1026092.8260523642,매도,0.9937126906920186,False,1.0
2021-12-02,70571000.0,71426803.71637641,72607714.75219993,-1180911.035823524,-1057056.4680065964,매도,0.9813385618733748,False,1.0
2021-12-03,70090000.0,71159442.97310112,72421217.36314707,-1261774.3900459409,-1098000.0524144652,매도,0.9931841691346304,False,1.0
2021-12-04,60452000.0,69017954.3784809,71534608.66957614,-2516654.291095242,-1381730.9001506206,매도,0.8624910828934227,False,1.0
2021-12-05,61265000.0,67467363.50278471,70773896.91627064,-3306533.4134859294,-1766691.4028176828,매도,1.0134486865612387,False,1.0
2021-12-06,60144000.0,66002690.80222777,69986497.14469163,-3983806.3424638584,-2210114.3907469185,매도,0.981702440218722,False,1.0
2021-12-07,63542000.0,65510552.641782224,69509126.98582368,-3998574.344041452,-2567806.3814058253,매도,1.0564977387603085,False,1.0
2021-12-08,62024000.0,64813242.11342578,68954673.13501987,-4141431.0215940922,-2882531.309443479,매도,0.976110289257499,False,1.0
2021-12-09,60292000.0,63908993.69074063,68312993.64353472,-4403999.95279409,-3186825.0381136015,매도,0.9720753256803818,False,1.0
2021-12-10,60270000.0,63181194.952592514,67717216.33660433,-4536021.3840118125,-3456664.307293244,매도,0.9996351091355403,False,1.0
2021-12-11,60389000.0,62622755.96207402,67174385.49685426,-4551629.534780242,-3675657.3527906444,매도,1.0019744483159116,False,1.0
2021-12-12,61974000.0,62493004.76965922,66789171.75634549,-4296166.986686267,-3799759.279569769,매도,1.0262465018463627,False,1.0
2021-12-13,59768000.0,61948003.815727375,66269084.95957784,-4321081.143850468,-3904023.652425909,매도,0.9644044276632137,False,1.0
2021-12-14,58605000.0,61279403.05258191,65701374.96257075,-4421971.909988843,-4007613.303938496,매도,0.9805414268504885,False,1.0
2021-12-15,58809000.0,60785322.44206552,65190828.66904588,-4405506.226980358,-4087191.888546869,매도,1.003480931661121,False,1.0
2021-12-16,60220000.0,60672257.95365243,64822619.138004705,-4150361.1843522787,-4099825.747707951,매도,1.0239929262527845,False,1.0
2021-12-17,57737000.0,60085206.36292195,64297758.46111449,-4212552.098192535,-4122371.0178048685,매도,0.9587678512122219,False,1.0
2021-12-18,58339000.0,59735965.09033756,63856368.945475616,-4120403.855138056,-4121977.585271506,매수,1.0104265895353066,False,1.0
2021-12-19,58830000.0,59554772.07227006,63484045.31988424,-3929273.2476141825,-4083436.7177400417,매수,1.0084163252712595,True,1.0084163252712595
2021-12-20,57429000.0,59129617.65781605,63035523.4443366,-3905905.786520548,-4047930.5314961434,매수,0.976185619581846,True,0.976185619581846
2021-12-21,59729000.0,59249494.12625284,62790595.78179281,-3541101.6555399746,-3946564.75630491,매수,1.040049452367271,True,1.040049452367271
2021-12-22,59943000.0,59388195.30100227,62579662.760919005,-3191467.459916733,-3795545.297027275,매수,1.00358284920223,True,1.00358284920223
2021-12-23,59638000.0,59438156.24080182,62361761.81566549,-2923605.5748636723,-3621157.3525945544,매수,0.9949118329079292,True,0.9949118329079292
2021-12-24,61870000.0,59924524.99264146,62325335.01450505,-2400810.0218635947,-3377087.8864483624,매수,1.0374258023407894,True,1.0374258023407894
2021-12-25,61664000.0,60272419.99411317,62276347.23565278,-2003927.2415396124,-3102455.757466613,매수,0.9966704380151932,True,0.9966704380151932
2021-12-26,60685000.0,60354935.99529054,62158469.662641354,-1803533.6673508137,-2842671.339443453,매수,0.984123637778931,True,0.984123637778931
2021-12-27,61958000.0,60675548.79623243,62143620.05800124,-1468071.2617688105,-2567751.3239085246,매수,1.0209771772266623,True,1.0209771772266623
2021-12-28,59937000.0,60527839.03698594,61980166.72037139,-1452327.6833854467,-2344666.595803909,매수,0.9673811291520062,True,0.9673811291520062
2021-12-29,58141000.0,60050471.229588754,61695784.00034367,-1645312.7707549185,-2204795.830794111,매수,0.9700352036304787,True,0.9700352036304787
2021-12-30,57593000.0,59558976.98367101,61391874.07439209,-1832897.0907210782,-2130416.0827795044,매수,0.9905746375191345,True,0.9905746375191345
2021-12-31,58441000.0,59335381.5869368,61173290.80962217,-1837909.2226853669,-2071914.7107606768,매수,1.0147240115986318,True,1.0147240115986318
